64,1.0,8,1,219,46,float_operation,small
65,1.0,8,1,219,47,float_operation,long
66,1.0,8,1,219,48,float_operation,long
67,1.0,9,1,222,48,pyaes_generation,medium
68,8.0,212,1,4744,48,lr_train,medium
69,1.0,8,1,219,50,float_operation,long
70,8.0,212,1,4744,50,lr_train,medium
71,8.0,29,1,372,51,linpack,medium
72,8.0,41,1,456,51,matmul,medium
73,1.0,9,1,222,52,pyaes_generation,medium
74,8.0,29,1,372,52,linpack,medium
75,8.0,212,1,4744,55,lr_train,medium
76,8.0,29,1,372,55,linpack,long
77,1.0,9,1,222,57,pyaes_generation,small
78,2.0,38,1,585,58,chameleon_rendering,long
79,1.0,8,1,219,58,float_operation,small
80,8.0,468,1,2084,58,rnn_name_generation,medium
81,8.0,210,1,2937,58,lr_prediction,long
82,1.0,8,1,219,58,float_operation,small
83,8.0,210,1,2937,58,lr_prediction,small
84,8.0,41,1,456,58,matmul,medium
85,8.0,212,1,4744,58,lr_train,long
86,2.0,38,1,585,58,chameleon_rendering,small
87,2.0,38,1,585,58,chameleon_rendering,medium
88,1.0,8,1,219,58,float_operation,small
89,8.0,212,1,4744,58,lr_train,small
90,1.0,8,1,219,58,float_operation,medium
91,8.0,210,1,2937,58,lr_prediction,long
92,8.0,29,1,372,58,linpack,medium
93,2.0,38,1,585,59,chameleon_rendering,small
94,2.0,38,1,585,59,chameleon_rendering,small
95,1.0,8,1,219,59,float_operation,small
96,1.0,8,1,219,59,float_operation,medium
97,8.0,210,1,2937,60,lr_prediction,medium
98,8.0,468,1,2084,60,rnn_name_generation,long
99,8.0,41,1,456,60,matmul,small
100,8.0,210,1,2937,61,lr_prediction,long
101,1.0,9,1,222,61,pyaes_generation,small
102,2.0,38,1,585,61,chameleon_rendering,long
103,8.0,212,1,4744,61,lr_train,medium
104,8.0,29,1,372,62,linpack,long
105,8.0,210,1,2937,63,lr_prediction,long
106,2.0,38,1,585,63,chameleon_rendering,medium
107,8.0,468,1,2084,64,rnn_name_generation,long
108,8.0,468,1,2084,65,rnn_name_generation,small
109,2.0,38,1,585,65,chameleon_rendering,medium
110,2.0,38,1,585,65,chameleon_rendering,long
111,2.0,38,1,585,65,chameleon_rendering,long
112,8.0,468,1,2084,66,rnn_name_generation,medium
113,2.0,38,1,585,67,chameleon_rendering,small
114,2.0,38,1,585,67,chameleon_rendering,long
115,2.0,38,1,585,67,chameleon_rendering,medium
116,1.0,9,1,222,67,pyaes_generation,medium
117,8.0,41,1,456,67,matmul,small
118,8.0,468,1,2084,67,rnn_name_generation,long
119,8.0,210,1,2937,67,lr_prediction,medium
120,1.0,8,1,219,68,float_operation,medium
121,1.0,8,1,219,68,float_operation,small
122,1.0,9,1,222,68,pyaes_generation,medium
123,8.0,212,1,4744,68,lr_train,medium
124,1.0,9,1,222,68,pyaes_generation,medium
125,8.0,212,1,4744,68,lr_train,medium
126,8.0,29,1,372,69,linpack,long
127,1.0,9,1,222,69,pyaes_generation,medium
128,2.0,38,1,585,71,chameleon_rendering,medium
129,8.0,29,1,372,71,linpack,small
130,8.0,468,1,2084,72,rnn_name_generation,small
131,8.0,212,1,4744,72,lr_train,long
132,1.0,8,1,219,72,float_operation,medium
133,8.0,210,1,2937,74,lr_prediction,medium
134,8.0,468,1,2084,74,rnn_name_generation,small
135,8.0,41,1,456,75,matmul,long
136,8.0,210,1,2937,75,lr_prediction,small
137,8.0,212,1,4744,75,lr_train,long
138,1.0,9,1,222,76,pyaes_generation,small
139,1.0,9,1,222,76,pyaes_generation,small
140,8.0,210,1,2937,76,lr_prediction,long
141,2.0,38,1,585,76,chameleon_rendering,long
142,1.0,8,1,219,82,float_operation,long
143,2.0,38,1,585,82,chameleon_rendering,long
144,2.0,38,1,585,82,chameleon_rendering,long
145,8.0,41,1,456,85,matmul,medium
146,8.0,212,1,4744,85,lr_train,long
147,8.0,468,1,2084,86,rnn_name_generation,medium
148,2.0,38,1,585,86,chameleon_rendering,long
149,1.0,9,1,222,87,pyaes_generation,small
150,1.0,9,1,222,87,pyaes_generation,long
151,1.0,8,1,219,89,float_operation,small
152,2.0,38,1,585,89,chameleon_rendering,small
153,8.0,29,1,372,89,linpack,long
154,8.0,41,1,456,89,matmul,medium
155,8.0,212,1,4744,91,lr_train,medium
156,1.0,8,1,219,92,float_operation,small
157,1.0,8,1,219,93,float_operation,long
158,1.0,9,1,222,93,pyaes_generation,long
159,8.0,210,1,2937,95,lr_prediction,medium
160,8.0,210,1,2937,95,lr_prediction,small
161,2.0,38,1,585,95,chameleon_rendering,medium
162,1.0,9,1,222,95,pyaes_generation,medium
163,8.0,210,1,2937,96,lr_prediction,long
164,8.0,29,1,372,96,linpack,medium
165,8.0,468,1,2084,96,rnn_name_generation,small
166,8.0,210,1,2937,97,lr_prediction,long
167,2.0,38,1,585,97,chameleon_rendering,medium
168,1.0,8,1,219,97,float_operation,small
169,8.0,468,1,2084,98,rnn_name_generation,long
170,8.0,41,1,456,98,matmul,small
171,1.0,8,1,219,98,float_operation,long
172,8.0,468,1,2084,98,rnn_name_generation,medium
173,8.0,210,1,2937,98,lr_prediction,small
174,1.0,9,1,222,99,pyaes_generation,small
175,8.0,29,1,372,99,linpack,long
176,8.0,468,1,2084,101,rnn_name_generation,long
177,8.0,210,1,2937,101,lr_prediction,long
178,8.0,212,1,4744,102,lr_train,medium
179,8.0,468,1,2084,103,rnn_name_generation,long
180,1.0,9,1,222,103,pyaes_generation,long
181,1.0,9,1,222,103,pyaes_generation,medium
182,1.0,9,1,222,103,pyaes_generation,small
183,1.0,8,1,219,103,float_operation,medium
184,2.0,38,1,585,103,chameleon_rendering,medium
185,8.0,210,1,2937,103,lr_prediction,medium
186,1.0,9,1,222,103,pyaes_generation,medium
187,2.0,38,1,585,104,chameleon_rendering,small
188,1.0,8,1,219,104,float_operation,small
189,8.0,29,1,372,105,linpack,long
190,8.0,29,1,372,105,linpack,small
191,1.0,8,1,219,105,float_operation,long
192,8.0,29,1,372,105,linpack,medium
193,8.0,468,1,2084,106,rnn_name_generation,medium
194,8.0,212,1,4744,106,lr_train,long
195,8.0,210,1,2937,109,lr_prediction,small
196,8.0,212,1,4744,110,lr_train,long
197,8.0,41,1,456,110,matmul,long
198,8.0,468,1,2084,111,rnn_name_generation,medium
199,8.0,29,1,372,112,linpack,long
200,8.0,29,1,372,112,linpack,medium
201,8.0,29,1,372,112,linpack,small
202,8.0,29,1,372,112,linpack,small
203,2.0,38,1,585,114,chameleon_rendering,small
204,8.0,210,1,2937,114,lr_prediction,small
205,8.0,212,1,4744,114,lr_train,medium
206,1.0,8,1,219,114,float_operation,long
207,1.0,9,1,222,114,pyaes_generation,small
208,8.0,41,1,456,114,matmul,long
209,1.0,8,1,219,115,float_operation,small
210,8.0,212,1,4744,115,lr_train,small
211,2.0,38,1,585,116,chameleon_rendering,medium
212,8.0,212,1,4744,116,lr_train,long
213,8.0,468,1,2084,116,rnn_name_generation,medium
214,8.0,212,1,4744,116,lr_train,medium
215,8.0,41,1,456,117,matmul,medium
216,1.0,9,1,222,117,pyaes_generation,medium
217,8.0,210,1,2937,118,lr_prediction,small
218,8.0,210,1,2937,119,lr_prediction,small
219,8.0,41,1,456,120,matmul,long
220,8.0,468,1,2084,120,rnn_name_generation,small
221,1.0,9,1,222,123,pyaes_generation,medium
222,1.0,9,1,222,123,pyaes_generation,medium
223,1.0,9,1,222,123,pyaes_generation,long
224,1.0,9,1,222,126,pyaes_generation,long
225,2.0,38,1,585,128,chameleon_rendering,small
226,1.0,9,1,222,128,pyaes_generation,small
227,1.0,8,1,219,129,float_operation,medium
228,8.0,210,1,2937,129,lr_prediction,small
229,8.0,212,1,4744,129,lr_train,long
230,8.0,41,1,456,131,matmul,small
231,1.0,9,1,222,131,pyaes_generation,small
232,1.0,9,1,222,132,pyaes_generation,small
233,8.0,212,1,4744,132,lr_train,small
234,1.0,9,1,222,132,pyaes_generation,long
235,8.0,468,1,2084,132,rnn_name_generation,medium
236,2.0,38,1,585,132,chameleon_rendering,small
237,2.0,38,1,585,132,chameleon_rendering,long
238,1.0,9,1,222,133,pyaes_generation,small
239,8.0,212,1,4744,133,lr_train,medium
240,8.0,29,1,372,133,linpack,long
241,1.0,9,1,222,133,pyaes_generation,medium
242,8.0,468,1,2084,133,rnn_name_generation,long
243,8.0,41,1,456,134,matmul,small
244,1.0,9,1,222,135,pyaes_generation,small
245,8.0,212,1,4744,136,lr_train,medium
246,8.0,468,1,2084,137,rnn_name_generation,medium
247,1.0,9,1,222,137,pyaes_generation,long
248,1.0,9,1,222,137,pyaes_generation,medium
249,8.0,212,1,4744,138,lr_train,medium
250,8.0,210,1,2937,138,lr_prediction,small
251,1.0,9,1,222,139,pyaes_generation,long
252,2.0,38,1,585,139,chameleon_rendering,small
253,8.0,29,1,372,140,linpack,medium
254,1.0,9,1,222,141,pyaes_generation,long
255,8.0,210,1,2937,141,lr_prediction,small
256,2.0,38,1,585,141,chameleon_rendering,small
257,1.0,8,1,219,141,float_operation,long
258,8.0,212,1,4744,143,lr_train,small
259,1.0,8,1,219,144,float_operation,medium
260,1.0,9,1,222,144,pyaes_generation,small
261,8.0,210,1,2937,144,lr_prediction,medium
262,8.0,41,1,456,144,matmul,medium
263,8.0,468,1,2084,145,rnn_name_generation,long
264,2.0,38,1,585,146,chameleon_rendering,medium
265,8.0,210,1,2937,146,lr_prediction,medium
266,1.0,9,1,222,146,pyaes_generation,small
267,8.0,210,1,2937,146,lr_prediction,long
268,8.0,468,1,2084,147,rnn_name_generation,small
269,1.0,9,1,222,147,pyaes_generation,long
270,8.0,29,1,372,150,linpack,small
271,8.0,29,1,372,151,linpack,small
272,2.0,38,1,585,151,chameleon_rendering,small
273,8.0,468,1,2084,151,rnn_name_generation,small
274,8.0,41,1,456,152,matmul,medium
275,2.0,38,1,585,152,chameleon_rendering,medium
276,8.0,29,1,372,152,linpack,long
277,2.0,38,1,585,153,chameleon_rendering,small
278,2.0,38,1,585,153,chameleon_rendering,long
279,8.0,212,1,4744,153,lr_train,small
280,8.0,29,1,372,157,linpack,small
281,8.0,29,1,372,157,linpack,long
282,8.0,41,1,456,158,matmul,long
283,8.0,212,1,4744,158,lr_train,long
284,1.0,9,1,222,158,pyaes_generation,long
285,8.0,210,1,2937,159,lr_prediction,long
286,8.0,468,1,2084,159,rnn_name_generation,long
287,8.0,29,1,372,159,linpack,long
288,8.0,29,1,372,159,linpack,small
289,8.0,41,1,456,160,matmul,small
290,8.0,212,1,4744,161,lr_train,long
291,8.0,212,1,4744,161,lr_train,small
292,1.0,8,1,219,161,float_operation,long
293,8.0,210,1,2937,161,lr_prediction,small
294,1.0,9,1,222,161,pyaes_generation,medium
295,8.0,29,1,372,161,linpack,medium
296,1.0,8,1,219,162,float_operation,long
297,1.0,8,1,219,162,float_operation,small
298,8.0,212,1,4744,162,lr_train,small
299,8.0,468,1,2084,162,rnn_name_generation,long
300,8.0,41,1,456,162,matmul,small
301,1.0,9,1,222,162,pyaes_generation,long
302,8.0,468,1,2084,163,rnn_name_generation,small
303,1.0,8,1,219,165,float_operation,long
304,1.0,9,1,222,168,pyaes_generation,long
305,8.0,468,1,2084,170,rnn_name_generation,long
306,8.0,41,1,456,171,matmul,long
307,2.0,38,1,585,171,chameleon_rendering,long
308,8.0,29,1,372,171,linpack,long
309,1.0,9,1,222,171,pyaes_generation,small
310,8.0,212,1,4744,171,lr_train,medium
311,8.0,210,1,2937,171,lr_prediction,medium
312,1.0,8,1,219,173,float_operation,medium
313,8.0,468,1,2084,173,rnn_name_generation,medium
314,8.0,29,1,372,173,linpack,long
315,8.0,41,1,456,173,matmul,long
316,8.0,210,1,2937,173,lr_prediction,small
317,1.0,8,1,219,173,float_operation,medium
318,8.0,210,1,2937,174,lr_prediction,medium
319,8.0,212,1,4744,174,lr_train,small
320,8.0,468,1,2084,174,rnn_name_generation,medium
321,8.0,210,1,2937,174,lr_prediction,long
322,1.0,9,1,222,174,pyaes_generation,medium
323,8.0,41,1,456,174,matmul,medium
324,8.0,29,1,372,174,linpack,long
325,8.0,41,1,456,174,matmul,long
326,8.0,29,1,372,174,linpack,medium
327,8.0,212,1,4744,175,lr_train,small
328,8.0,210,1,2937,176,lr_prediction,small
329,1.0,8,1,219,177,float_operation,medium
330,8.0,468,1,2084,177,rnn_name_generation,medium
331,8.0,29,1,372,177,linpack,medium
332,8.0,210,1,2937,177,lr_prediction,medium
333,8.0,41,1,456,178,matmul,medium
334,1.0,8,1,219,178,float_operation,medium
335,2.0,38,1,585,180,chameleon_rendering,medium
336,2.0,38,1,585,180,chameleon_rendering,long
337,8.0,41,1,456,180,matmul,medium
338,8.0,210,1,2937,180,lr_prediction,long
339,8.0,468,1,2084,180,rnn_name_generation,long
340,8.0,210,1,2937,180,lr_prediction,long
341,8.0,210,1,2937,180,lr_prediction,small
342,8.0,212,1,4744,180,lr_train,small
343,8.0,210,1,2937,182,lr_prediction,medium
344,1.0,9,1,222,182,pyaes_generation,small
345,8.0,212,1,4744,184,lr_train,long
346,1.0,9,1,222,184,pyaes_generation,medium
347,2.0,38,1,585,186,chameleon_rendering,medium
348,8.0,29,1,372,186,linpack,long
349,8.0,212,1,4744,187,lr_train,long
350,8.0,468,1,2084,187,rnn_name_generation,long
351,2.0,38,1,585,187,chameleon_rendering,medium
352,2.0,38,1,585,187,chameleon_rendering,long
353,2.0,38,1,585,187,chameleon_rendering,long
354,8.0,41,1,456,187,matmul,long
355,8.0,468,1,2084,187,rnn_name_generation,small
356,2.0,38,1,585,187,chameleon_rendering,long
357,8.0,41,1,456,187,matmul,long
358,8.0,212,1,4744,190,lr_train,long
359,8.0,210,1,2937,190,lr_prediction,long
360,2.0,38,1,585,190,chameleon_rendering,medium
361,8.0,468,1,2084,194,rnn_name_generation,long
362,2.0,38,1,585,194,chameleon_rendering,long
363,8.0,212,1,4744,197,lr_train,medium
364,1.0,8,1,219,199,float_operation,long
365,1.0,8,1,219,199,float_operation,medium
366,2.0,38,1,585,200,chameleon_rendering,small
367,8.0,41,1,456,200,matmul,long
368,2.0,38,1,585,200,chameleon_rendering,long
369,1.0,8,1,219,200,float_operation,medium
370,8.0,468,1,2084,200,rnn_name_generation,long
371,1.0,8,1,219,200,float_operation,long
372,8.0,41,1,456,202,matmul,small
373,8.0,210,1,2937,202,lr_prediction,small
374,8.0,41,1,456,202,matmul,medium
375,8.0,210,1,2937,204,lr_prediction,small
376,1.0,9,1,222,210,pyaes_generation,long
377,8.0,468,1,2084,212,rnn_name_generation,long
378,2.0,38,1,585,212,chameleon_rendering,long
379,8.0,468,1,2084,212,rnn_name_generation,long
380,1.0,9,1,222,212,pyaes_generation,long
381,1.0,8,1,219,212,float_operation,medium
382,8.0,468,1,2084,212,rnn_name_generation,small
383,1.0,8,1,219,212,float_operation,small
384,1.0,9,1,222,212,pyaes_generation,small
385,8.0,212,1,4744,212,lr_train,long
386,8.0,468,1,2084,213,rnn_name_generation,small
387,1.0,9,1,222,216,pyaes_generation,long
388,8.0,41,1,456,219,matmul,long
389,8.0,210,1,2937,219,lr_prediction,long
390,1.0,8,1,219,219,float_operation,medium
391,8.0,210,1,2937,219,lr_prediction,medium
392,8.0,41,1,456,220,matmul,small
393,8.0,210,1,2937,225,lr_prediction,medium
394,1.0,9,1,222,225,pyaes_generation,small
395,1.0,8,1,219,226,float_operation,medium
396,1.0,9,1,222,227,pyaes_generation,medium
397,1.0,9,1,222,227,pyaes_generation,medium
398,8.0,29,1,372,228,linpack,small
399,1.0,8,1,219,228,float_operation,small
400,8.0,468,1,2084,228,rnn_name_generation,small
401,8.0,29,1,372,228,linpack,long
402,8.0,29,1,372,228,linpack,medium
403,1.0,8,1,219,228,float_operation,long
404,8.0,41,1,456,228,matmul,small
405,8.0,468,1,2084,228,rnn_name_generation,small
406,1.0,9,1,222,228,pyaes_generation,medium
407,8.0,210,1,2937,229,lr_prediction,medium
408,8.0,29,1,372,229,linpack,medium
409,8.0,210,1,2937,229,lr_prediction,long
410,1.0,8,1,219,230,float_operation,long
411,8.0,210,1,2937,230,lr_prediction,long
412,8.0,210,1,2937,231,lr_prediction,small
413,1.0,9,1,222,231,pyaes_generation,small
414,8.0,468,1,2084,231,rnn_name_generation,small
415,8.0,41,1,456,233,matmul,long
416,8.0,468,1,2084,234,rnn_name_generation,small
417,1.0,8,1,219,234,float_operation,medium
418,1.0,9,1,222,235,pyaes_generation,long
419,8.0,468,1,2084,235,rnn_name_generation,long
420,8.0,210,1,2937,236,lr_prediction,medium
421,1.0,8,1,219,236,float_operation,small
422,2.0,38,1,585,236,chameleon_rendering,small
423,1.0,9,1,222,239,pyaes_generation,medium
424,8.0,210,1,2937,239,lr_prediction,medium
425,1.0,9,1,222,239,pyaes_generation,medium
426,8.0,29,1,372,239,linpack,small
427,1.0,8,1,219,239,float_operation,medium
428,8.0,29,1,372,240,linpack,long
429,2.0,38,1,585,241,chameleon_rendering,medium
430,8.0,468,1,2084,241,rnn_name_generation,medium
431,1.0,8,1,219,241,float_operation,long
432,8.0,29,1,372,241,linpack,medium
433,8.0,210,1,2937,241,lr_prediction,long
434,1.0,8,1,219,243,float_operation,long
435,8.0,210,1,2937,243,lr_prediction,medium
436,8.0,29,1,372,243,linpack,medium
437,8.0,212,1,4744,243,lr_train,long
438,2.0,38,1,585,244,chameleon_rendering,small
439,1.0,8,1,219,244,float_operation,medium
440,1.0,8,1,219,244,float_operation,long
441,8.0,210,1,2937,245,lr_prediction,long
442,8.0,212,1,4744,245,lr_train,medium
443,8.0,210,1,2937,245,lr_prediction,small
444,1.0,8,1,219,245,float_operation,long
445,1.0,8,1,219,246,float_operation,long
446,8.0,210,1,2937,247,lr_prediction,small
447,8.0,41,1,456,247,matmul,small
448,8.0,210,1,2937,248,lr_prediction,medium
449,8.0,210,1,2937,248,lr_prediction,long
450,8.0,41,1,456,250,matmul,small
451,8.0,212,1,4744,250,lr_train,long
452,8.0,29,1,372,250,linpack,small
453,1.0,8,1,219,250,float_operation,small
454,8.0,29,1,372,251,linpack,small
455,8.0,212,1,4744,251,lr_train,long
456,8.0,29,1,372,251,linpack,long
457,8.0,29,1,372,251,linpack,small
458,8.0,210,1,2937,251,lr_prediction,medium
459,8.0,29,1,372,251,linpack,long
460,8.0,29,1,372,251,linpack,long
461,8.0,29,1,372,251,linpack,long
462,1.0,8,1,219,252,float_operation,medium
463,1.0,9,1,222,252,pyaes_generation,long
464,2.0,38,1,585,253,chameleon_rendering,medium
465,8.0,468,1,2084,254,rnn_name_generation,long
466,1.0,9,1,222,254,pyaes_generation,small
467,8.0,29,1,372,257,linpack,medium
468,8.0,468,1,2084,257,rnn_name_generation,medium
469,1.0,9,1,222,258,pyaes_generation,long
470,1.0,9,1,222,258,pyaes_generation,long
471,1.0,8,1,219,259,float_operation,small
472,8.0,212,1,4744,259,lr_train,long
473,8.0,41,1,456,260,matmul,medium
474,8.0,210,1,2937,261,lr_prediction,medium
475,2.0,38,1,585,261,chameleon_rendering,long
476,8.0,468,1,2084,261,rnn_name_generation,medium
477,2.0,38,1,585,261,chameleon_rendering,long
478,8.0,41,1,456,261,matmul,medium
479,2.0,38,1,585,261,chameleon_rendering,medium
480,8.0,468,1,2084,262,rnn_name_generation,long
481,8.0,212,1,4744,262,lr_train,long
482,1.0,9,1,222,262,pyaes_generation,medium
483,2.0,38,1,585,263,chameleon_rendering,small
484,8.0,29,1,372,264,linpack,long
485,8.0,41,1,456,264,matmul,long
486,1.0,8,1,219,264,float_operation,small
487,2.0,38,1,585,265,chameleon_rendering,small
488,1.0,8,1,219,265,float_operation,medium
489,8.0,212,1,4744,265,lr_train,long
490,1.0,9,1,222,265,pyaes_generation,long
491,1.0,9,1,222,266,pyaes_generation,medium
492,8.0,29,1,372,266,linpack,medium
493,8.0,41,1,456,267,matmul,medium
494,2.0,38,1,585,267,chameleon_rendering,medium
495,1.0,8,1,219,267,float_operation,small
496,8.0,210,1,2937,267,lr_prediction,small
497,8.0,41,1,456,267,matmul,medium
498,1.0,9,1,222,267,pyaes_generation,long
499,1.0,8,1,219,267,float_operation,long
500,8.0,468,1,2084,268,rnn_name_generation,medium
501,8.0,29,1,372,268,linpack,small
502,8.0,468,1,2084,268,rnn_name_generation,medium
503,8.0,210,1,2937,268,lr_prediction,small
504,8.0,212,1,4744,269,lr_train,long
505,2.0,38,1,585,269,chameleon_rendering,long
506,8.0,29,1,372,271,linpack,medium
507,8.0,29,1,372,271,linpack,medium
508,8.0,212,1,4744,272,lr_train,medium
509,1.0,8,1,219,272,float_operation,small
510,8.0,29,1,372,272,linpack,medium
511,8.0,210,1,2937,272,lr_prediction,long
512,8.0,212,1,4744,272,lr_train,medium
513,8.0,212,1,4744,272,lr_train,medium
514,8.0,41,1,456,272,matmul,medium
515,8.0,41,1,456,272,matmul,medium
516,2.0,38,1,585,272,chameleon_rendering,small
517,8.0,29,1,372,273,linpack,long
518,8.0,41,1,456,273,matmul,medium
519,8.0,468,1,2084,273,rnn_name_generation,long
520,1.0,8,1,219,274,float_operation,long
521,8.0,29,1,372,275,linpack,medium
522,8.0,212,1,4744,275,lr_train,medium
523,8.0,468,1,2084,277,rnn_name_generation,long
524,2.0,38,1,585,277,chameleon_rendering,long
525,1.0,9,1,222,277,pyaes_generation,medium
526,2.0,38,1,585,277,chameleon_rendering,long
527,8.0,468,1,2084,279,rnn_name_generation,long
528,8.0,210,1,2937,279,lr_prediction,small
529,8.0,468,1,2084,283,rnn_name_generation,medium
530,8.0,29,1,372,283,linpack,small
531,8.0,41,1,456,285,matmul,small
532,1.0,9,1,222,285,pyaes_generation,long
533,8.0,212,1,4744,287,lr_train,small
534,8.0,29,1,372,287,linpack,long
535,8.0,41,1,456,288,matmul,long
536,8.0,41,1,456,292,matmul,long
537,1.0,8,1,219,292,float_operation,medium
538,8.0,212,1,4744,295,lr_train,small
539,8.0,468,1,2084,296,rnn_name_generation,long
540,1.0,9,1,222,296,pyaes_generation,small
541,8.0,212,1,4744,298,lr_train,long
542,2.0,38,1,585,300,chameleon_rendering,small
543,8.0,41,1,456,301,matmul,small
544,8.0,210,1,2937,301,lr_prediction,small
545,8.0,41,1,456,301,matmul,medium
546,8.0,41,1,456,301,matmul,long
547,8.0,468,1,2084,301,rnn_name_generation,medium
548,1.0,8,1,219,301,float_operation,small
549,1.0,9,1,222,301,pyaes_generation,long
550,1.0,8,1,219,303,float_operation,medium
551,2.0,38,1,585,303,chameleon_rendering,small
552,2.0,38,1,585,303,chameleon_rendering,medium
553,8.0,210,1,2937,305,lr_prediction,long
554,8.0,468,1,2084,307,rnn_name_generation,long
555,1.0,8,1,219,307,float_operation,long
556,1.0,8,1,219,307,float_operation,small
557,8.0,29,1,372,307,linpack,small
558,8.0,29,1,372,307,linpack,medium
559,1.0,9,1,222,308,pyaes_generation,small
560,8.0,212,1,4744,309,lr_train,long
561,8.0,212,1,4744,309,lr_train,small
562,8.0,212,1,4744,309,lr_train,long
563,1.0,9,1,222,309,pyaes_generation,small
564,8.0,29,1,372,310,linpack,small
565,8.0,212,1,4744,310,lr_train,long
566,8.0,210,1,2937,313,lr_prediction,small
567,8.0,212,1,4744,313,lr_train,small
568,8.0,41,1,456,314,matmul,small
569,8.0,210,1,2937,314,lr_prediction,long
570,8.0,41,1,456,316,matmul,long
571,8.0,468,1,2084,317,rnn_name_generation,small
572,1.0,9,1,222,317,pyaes_generation,small
573,1.0,8,1,219,317,float_operation,small
574,8.0,468,1,2084,318,rnn_name_generation,medium
575,8.0,41,1,456,318,matmul,long
576,8.0,212,1,4744,319,lr_train,small
577,2.0,38,1,585,319,chameleon_rendering,medium
578,1.0,8,1,219,319,float_operation,long
579,1.0,8,1,219,319,float_operation,medium
580,8.0,210,1,2937,319,lr_prediction,medium
581,1.0,9,1,222,320,pyaes_generation,small
582,8.0,210,1,2937,322,lr_prediction,long
583,8.0,29,1,372,322,linpack,small
584,8.0,210,1,2937,322,lr_prediction,small
585,8.0,212,1,4744,322,lr_train,medium
586,8.0,468,1,2084,323,rnn_name_generation,medium
587,1.0,8,1,219,323,float_operation,small
588,8.0,210,1,2937,325,lr_prediction,long
589,8.0,468,1,2084,325,rnn_name_generation,small
590,8.0,210,1,2937,325,lr_prediction,small
591,8.0,468,1,2084,325,rnn_name_generation,medium
592,8.0,29,1,372,325,linpack,medium
593,1.0,9,1,222,325,pyaes_generation,small
594,8.0,212,1,4744,331,lr_train,medium
595,1.0,9,1,222,331,pyaes_generation,long
596,8.0,41,1,456,335,matmul,small
597,8.0,468,1,2084,335,rnn_name_generation,medium
598,8.0,212,1,4744,335,lr_train,long
599,8.0,29,1,372,335,linpack,medium
600,1.0,8,1,219,335,float_operation,long
601,8.0,41,1,456,335,matmul,small
602,8.0,212,1,4744,336,lr_train,small
603,8.0,29,1,372,338,linpack,long
604,1.0,8,1,219,338,float_operation,long
